station,valid,tmpc,relh,drct,sped,p01m
NYC,2019-03-08 14:51,3.33,40.49,M,M,0.00
NYC,2019-03-08 15:51,3.33,44.14,M,M,0.00
NYC,2019-03-08 16:51,2.22,51.61,M,M,0.00
NYC,2019-03-08 17:51,2.78,43.99,M,M,0.00
NYC,2019-03-08 18:51,2.22,47.58,M,M,0.00
NYC,2019-03-08 19:51,2.78,47.74,M,M,0.00
NYC,2019-03-08 20:51,2.78,43.99,M,M,0.00
NYC,2019-03-08 21:51,2.78,47.74,M,M,0.00
NYC,2019-03-08 22:51,2.78,49.61,M,M,0.00
NYC,2019-03-08 23:51,2.22,54.08,M,M,0.00
NYC,2019-03-09 00:51,2.22,58.85,M,M,0.00
NYC,2019-03-09 01:51,2.22,58.85,M,M,0.00
NYC,2019-03-09 02:51,1.67,63.86,M,M,0.00
NYC,2019-03-09 03:51,1.67,63.86,M,M,0.00
NYC,2019-03-09 04:38,1.67,63.86,M,M,0.00
NYC,2019-03-09 04:51,1.67,63.86,M,M,0.00
NYC,2019-03-09 05:09,1.67,63.86,M,M,0.00
NYC,2019-03-09 05:51,1.11,63.72,M,M,0.00
NYC,2019-03-09 06:51,1.11,63.72,M,M,0.00
NYC,2019-03-09 07:51,1.11,63.72,M,M,0.00
NYC,2019-03-09 08:51,2.22,56.18,M,M,0.00
NYC,2019-03-09 09:51,3.89,48.06,M,M,0.00
NYC,2019-03-09 10:51,5.56,40.67,M,M,0.00
NYC,2019-03-09 11:51,7.22,36.40,M,M,0.00
NYC,2019-03-09 12:51,7.78,33.72,M,M,0.00
NYC,2019-03-09 13:51,8.33,30.04,M,M,0.00
NYC,2019-03-09 14:51,8.89,27.48,M,M,0.00
NYC,2019-03-09 15:51,8.89,26.42,M,M,0.00
NYC,2019-03-09 16:51,7.78,38.15,M,M,0.00
NYC,2019-03-09 17:51,6.67,41.00,M,M,0.00
NYC,2019-03-09 18:51,5.00,46.19,M,M,0.00
NYC,2019-03-09 19:51,4.44,50.50,M,M,0.00
NYC,2019-03-09 20:51,4.44,57.47,M,M,0.00
NYC,2019-03-09 21:51,4.44,54.90,M,M,0.00
NYC,2019-03-09 22:51,3.89,56.86,M,M,0.00
NYC,2019-03-09 23:51,3.89,59.52,M,M,0.00
NYC,2019-03-10 00:51,3.89,69.85,M,M,0.00
NYC,2019-03-10 01:51,3.89,69.85,M,M,0.00
NYC,2019-03-10 03:17,3.89,69.85,M,M,0.00
NYC,2019-03-10 03:51,3.89,72.45,M,M,T
NYC,2019-03-10 04:51,2.22,89.09,M,M,1.52
NYC,2019-03-10 05:10,2.22,89.09,M,M,0.76
NYC,2019-03-10 05:51,1.67,88.33,M,M,2.29
NYC,2019-03-10 06:37,1.67,92.32,M,M,1.78
NYC,2019-03-10 06:51,2.22,89.09,M,M,2.03
NYC,2019-03-10 07:51,2.78,88.78,M,M,0.51
NYC,2019-03-10 08:51,3.33,89.53,M,M,0.76
NYC,2019-03-10 09:00,3.33,92.78,M,M,0.51
NYC,2019-03-10 09:17,3.33,92.78,M,M,1.52
NYC,2019-03-10 09:27,3.33,92.78,M,M,2.03
NYC,2019-03-10 09:38,3.89,88.87,M,M,2.03
NYC,2019-03-10 09:49,4.00,86.79,M,M,2.54
NYC,2019-03-10 09:51,3.89,88.87,M,M,2.54
NYC,2019-03-10 10:04,3.89,88.87,M,M,0.76
NYC,2019-03-10 10:17,3.89,88.87,M,M,1.27
NYC,2019-03-10 10:24,3.89,92.45,M,M,2.03
NYC,2019-03-10 10:36,3.33,96.52,M,M,2.54
NYC,2019-03-10 10:51,3.33,92.78,M,M,2.79
NYC,2019-03-10 10:58,3.33,92.78,M,M,T
NYC,2019-03-10 11:28,M,M,M,M,0.51
NYC,2019-03-10 11:41,2.78,96.13,M,M,0.76
NYC,2019-03-10 11:51,2.78,92.76,M,M,0.76
NYC,2019-03-10 12:10,2.78,92.76,M,M,0.25
NYC,2019-03-10 12:17,2.78,92.76,M,M,0.25
NYC,2019-03-10 12:51,2.78,92.76,M,M,0.51
NYC,2019-03-10 13:23,2.78,92.76,M,M,0.00
NYC,2019-03-10 13:51,3.33,92.78,M,M,0.00
NYC,2019-03-10 14:51,3.89,92.45,M,M,0.00
NYC,2019-03-10 15:36,3.89,95.78,M,M,0.00
NYC,2019-03-10 15:51,4.44,92.48,M,M,0.00
NYC,2019-03-10 16:29,5.00,92.52,M,M,0.00
NYC,2019-03-10 16:51,5.00,92.52,M,M,0.00
NYC,2019-03-10 17:23,M,M,M,M,0.00
NYC,2019-03-10 17:51,M,M,M,M,0.00
NYC,2019-03-10 18:41,5.00,95.82,M,M,0.00
NYC,2019-03-10 18:49,5.00,93.24,M,M,0.00
NYC,2019-03-10 18:51,5.56,91.84,M,M,0.00
NYC,2019-03-10 18:56,5.56,91.84,M,M,0.00
NYC,2019-03-10 19:04,5.56,91.84,M,M,0.00
NYC,2019-03-10 19:51,5.00,95.82,M,M,0.00
NYC,2019-03-10 20:26,5.00,92.52,M,M,0.00
NYC,2019-03-10 20:51,5.00,92.52,M,M,0.00
NYC,2019-03-10 21:51,5.00,92.52,M,M,0.00
NYC,2019-03-10 22:36,M,M,M,M,0.00
NYC,2019-03-10 22:51,5.56,91.84,M,M,0.00
NYC,2019-03-10 22:56,5.56,91.84,M,M,0.00
NYC,2019-03-10 23:51,M,M,M,M,0.00
NYC,2019-03-11 00:25,6.11,88.71,M,M,0.00
NYC,2019-03-11 00:51,6.11,88.71,M,M,0.00
NYC,2019-03-11 01:51,6.67,78.66,M,M,0.00
NYC,2019-03-11 02:51,7.78,62.71,M,M,0.00
NYC,2019-03-11 03:51,7.22,65.13,M,M,0.00
NYC,2019-03-11 04:51,6.67,65.02,M,M,0.00
NYC,2019-03-11 05:51,6.11,64.88,M,M,0.00
NYC,2019-03-11 06:51,6.11,59.83,M,M,0.00
NYC,2019-03-11 07:51,5.56,64.25,M,M,0.00
NYC,2019-03-11 08:51,6.11,59.83,M,M,0.00
NYC,2019-03-11 09:51,6.67,57.37,M,M,0.00
NYC,2019-03-11 10:51,7.78,49.18,M,M,0.00
NYC,2019-03-11 11:51,8.89,43.77,M,M,0.00
NYC,2019-03-11 12:51,10.00,36.01,M,M,0.00
NYC,2019-03-11 13:51,10.00,37.39,M,M,0.00
NYC,2019-03-11 14:51,10.00,37.39,M,M,0.00
NYC,2019-03-11 15:51,11.11,33.44,M,M,0.00
NYC,2019-03-11 16:51,11.11,31.93,M,M,0.00
NYC,2019-03-11 17:51,11.11,30.49,M,M,0.00
NYC,2019-03-11 18:51,11.11,28.01,M,M,0.00
NYC,2019-03-11 19:51,10.56,27.86,M,M,0.00
NYC,2019-03-11 20:51,10.56,27.86,250.00,9.20,0.00
NYC,2019-03-11 21:51,10.56,27.86,M,M,0.00
NYC,2019-03-11 22:51,9.44,30.24,270.00,8.05,0.00
NYC,2019-03-11 23:51,6.11,41.17,300.00,10.35,0.00
NYC,2019-03-12 00:51,3.89,44.14,290.00,10.35,0.00
NYC,2019-03-12 01:51,3.33,42.46,280.00,6.90,0.00
NYC,2019-03-12 02:51,2.78,45.73,M,M,0.00
NYC,2019-03-12 03:51,2.78,45.73,300.00,6.90,0.00
NYC,2019-03-12 04:51,2.22,45.77,290.00,12.65,0.00
NYC,2019-03-12 05:51,1.67,41.44,290.00,9.20,0.00
NYC,2019-03-12 06:51,1.11,45.43,300.00,12.65,0.00
NYC,2019-03-12 07:51,1.67,45.22,300.00,10.35,0.00
NYC,2019-03-12 08:51,1.67,47.43,300.00,12.65,0.00
NYC,2019-03-12 09:51,1.67,49.31,M,M,0.00
NYC,2019-03-12 10:51,2.78,45.73,300.00,9.20,0.00
NYC,2019-03-12 11:51,3.33,42.46,290.00,10.35,0.00
NYC,2019-03-12 12:51,4.44,37.44,290.00,8.05,0.00
NYC,2019-03-12 13:51,5.00,37.63,M,M,0.00
NYC,2019-03-12 14:51,5.56,34.39,300.00,9.20,0.00
NYC,2019-03-12 15:51,6.11,33.22,290.00,6.90,0.00
NYC,2019-03-12 16:51,6.11,34.84,290.00,10.35,0.00
NYC,2019-03-12 17:51,5.56,36.07,290.00,8.05,0.00
NYC,2019-03-12 18:51,5.00,35.88,M,5.75,0.00
NYC,2019-03-12 19:51,3.89,38.78,300.00,9.20,0.00
NYC,2019-03-12 20:51,3.89,38.78,300.00,13.80,0.00
NYC,2019-03-12 21:51,2.78,40.34,M,5.75,0.00
NYC,2019-03-12 22:51,2.78,40.34,290.00,8.05,0.00
NYC,2019-03-12 23:51,2.22,41.96,M,6.90,0.00
NYC,2019-03-13 00:51,1.67,43.49,330.00,5.75,0.00
NYC,2019-03-13 01:51,1.67,45.22,280.00,4.60,0.00
NYC,2019-03-13 02:51,1.11,47.25,10.00,3.45,0.00
NYC,2019-03-13 03:51,0.56,48.98,0.00,0.00,0.00
NYC,2019-03-13 04:51,1.11,49.55,M,3.45,0.00
NYC,2019-03-13 05:51,0.56,48.98,0.00,0.00,0.00
NYC,2019-03-13 06:51,0.56,51.37,0.00,0.00,0.00
NYC,2019-03-13 07:51,1.11,53.77,0.00,0.00,0.00
NYC,2019-03-13 08:51,2.22,47.58,50.00,3.45,0.00
NYC,2019-03-13 09:51,2.78,47.74,0.00,0.00,0.00
NYC,2019-03-13 10:51,4.44,42.62,M,4.60,0.00
NYC,2019-03-13 11:51,5.56,33.07,260.00,6.90,0.00
NYC,2019-03-13 12:51,7.78,31.07,280.00,3.45,0.00
NYC,2019-03-13 13:51,7.78,33.72,260.00,4.60,0.00
NYC,2019-03-13 14:51,8.33,30.04,M,4.60,0.00
NYC,2019-03-13 15:51,8.33,41.99,0.00,0.00,0.00
NYC,2019-03-13 16:51,6.11,48.70,M,M,0.00
NYC,2019-03-13 17:51,5.00,52.61,M,M,0.00
NYC,2019-03-13 18:51,5.00,59.55,M,M,0.00
NYC,2019-03-13 19:51,5.00,61.79,M,M,0.00
NYC,2019-03-13 20:51,5.56,61.94,M,3.45,0.00
NYC,2019-03-13 21:51,5.56,64.25,0.00,0.00,0.00
NYC,2019-03-13 22:51,5.56,64.25,150.00,3.45,0.00
NYC,2019-03-13 23:51,7.22,47.23,0.00,0.00,0.00
NYC,2019-03-14 00:51,6.67,42.95,200.00,3.45,0.00
NYC,2019-03-14 01:51,7.22,43.46,0.00,0.00,0.00
NYC,2019-03-14 02:51,6.11,48.70,M,3.45,0.00
NYC,2019-03-14 03:51,6.11,50.98,M,3.45,0.00
NYC,2019-03-14 04:51,6.11,57.21,0.00,0.00,0.00
NYC,2019-03-14 05:51,6.11,57.21,M,3.45,0.00
NYC,2019-03-14 06:51,6.11,62.06,0.00,0.00,0.00
NYC,2019-03-14 07:51,6.11,62.06,0.00,0.00,0.00
NYC,2019-03-14 08:51,7.22,62.83,M,3.45,0.00
NYC,2019-03-14 09:51,8.89,51.34,M,3.45,0.00
NYC,2019-03-14 10:51,10.00,52.06,0.00,0.00,0.00
NYC,2019-03-14 11:51,11.11,50.12,M,3.45,0.00
NYC,2019-03-14 12:51,12.22,46.57,M,M,0.00
NYC,2019-03-14 13:51,13.89,45.22,0.00,0.00,0.00
NYC,2019-03-14 14:51,12.22,50.42,130.00,6.90,0.00
NYC,2019-03-14 15:51,12.22,50.42,M,4.60,0.00
NYC,2019-03-14 16:51,11.67,50.28,130.00,8.05,0.00
NYC,2019-03-14 17:51,10.56,63.12,M,M,0.00
NYC,2019-03-14 18:51,10.00,65.75,M,4.60,0.00
NYC,2019-03-14 19:51,10.00,65.75,M,M,0.00
NYC,2019-03-14 20:51,10.00,68.10,M,M,0.00
NYC,2019-03-14 21:51,10.00,71.07,M,M,0.00
NYC,2019-03-14 22:51,9.44,74.05,M,M,0.00
NYC,2019-03-14 23:51,9.44,74.05,M,3.45,0.00
NYC,2019-03-15 00:51,10.00,74.15,150.00,4.60,0.00
NYC,2019-03-15 01:51,10.00,76.76,0.00,0.00,0.00
NYC,2019-03-15 02:51,9.44,83.42,0.00,0.00,0.00
NYC,2019-03-15 03:51,10.00,80.06,140.00,3.45,0.00
NYC,2019-03-15 04:51,10.00,80.06,0.00,0.00,0.00
NYC,2019-03-15 05:51,10.00,82.86,0.00,0.00,0.00
NYC,2019-03-15 06:51,11.11,82.68,0.00,0.00,T
NYC,2019-03-15 07:51,11.67,82.76,M,3.45,0.25
NYC,2019-03-15 08:51,12.22,82.82,0.00,0.00,T
NYC,2019-03-15 09:51,15.00,75.02,M,3.45,T
NYC,2019-03-15 10:51,18.33,65.56,0.00,0.00,0.00
NYC,2019-03-15 11:24,20.00,63.12,M,5.75,0.00
NYC,2019-03-15 11:33,20.56,60.78,M,3.45,0.00
NYC,2019-03-15 11:51,20.00,60.86,M,M,0.00
NYC,2019-03-15 12:51,21.11,58.94,M,M,0.00
NYC,2019-03-15 13:51,21.67,56.77,0.00,0.00,0.00
NYC,2019-03-15 14:51,23.89,49.78,0.00,0.00,0.00
NYC,2019-03-15 15:51,22.22,51.37,M,4.60,0.00
NYC,2019-03-15 16:51,20.00,54.70,M,3.45,0.00
NYC,2019-03-15 17:51,17.78,60.34,0.00,0.00,0.00
NYC,2019-03-15 18:51,17.22,65.09,M,M,0.00
NYC,2019-03-15 19:51,17.78,67.66,0.00,0.00,0.00
NYC,2019-03-15 20:51,17.22,75.11,M,5.75,T
NYC,2019-03-15 21:03,16.67,77.53,M,M,T
NYC,2019-03-15 21:11,15.56,85.99,M,6.90,5.08
NYC,2019-03-15 21:21,16.11,83.29,0.00,0.00,6.35
NYC,2019-03-15 21:39,15.56,89.48,260.00,6.90,7.87
NYC,2019-03-15 21:47,16.00,87.92,M,M,8.38
NYC,2019-03-15 21:51,16.11,86.67,M,4.60,8.89
NYC,2019-03-15 22:02,16.11,86.67,0.00,0.00,0.51
NYC,2019-03-15 22:51,16.67,77.53,M,6.90,0.76
NYC,2019-03-15 23:51,16.67,57.43,280.00,9.20,0.00
NYC,2019-03-16 00:51,15.00,42.08,M,M,0.00
NYC,2019-03-16 01:51,13.33,41.92,270.00,10.35,0.00
NYC,2019-03-16 02:51,12.22,42.98,270.00,10.35,0.00
NYC,2019-03-16 03:51,11.11,42.65,270.00,13.80,0.00
NYC,2019-03-16 04:51,10.00,45.93,270.00,9.20,0.00
NYC,2019-03-16 05:51,8.89,49.49,M,M,0.00
NYC,2019-03-16 06:51,8.33,51.58,270.00,8.05,0.00
NYC,2019-03-16 07:51,7.78,51.03,260.00,9.20,0.00
NYC,2019-03-16 08:51,8.33,49.32,270.00,17.25,0.00
NYC,2019-03-16 09:51,8.33,47.54,280.00,10.35,0.00
NYC,2019-03-16 10:51,7.78,45.47,280.00,11.50,0.00
NYC,2019-03-16 11:51,8.89,35.38,280.00,10.35,0.00
NYC,2019-03-16 12:51,9.44,32.93,280.00,11.50,0.00
NYC,2019-03-16 13:51,9.44,31.42,280.00,11.50,0.00
NYC,2019-03-16 14:51,10.00,26.74,280.00,9.20,0.00
NYC,2019-03-16 15:51,10.00,26.74,M,4.60,0.00
NYC,2019-03-16 16:51,9.44,28.97,280.00,14.95,0.00
NYC,2019-03-16 17:51,8.89,29.96,300.00,13.80,0.00
NYC,2019-03-16 18:51,7.22,38.14,290.00,10.35,0.00
NYC,2019-03-16 19:51,6.11,37.81,M,5.75,0.00
NYC,2019-03-16 20:51,6.11,30.44,290.00,8.05,0.00
NYC,2019-03-16 21:51,5.00,34.50,M,4.60,0.00
NYC,2019-03-16 22:51,4.44,36.01,M,M,0.00
NYC,2019-03-16 23:51,3.89,30.99,M,6.90,0.00
NYC,2019-03-17 00:51,3.33,29.72,300.00,9.20,0.00
NYC,2019-03-17 01:51,2.78,32.20,M,M,0.00
NYC,2019-03-17 02:51,2.22,34.87,M,6.90,0.00
NYC,2019-03-17 03:51,2.22,36.62,280.00,4.60,0.00
NYC,2019-03-17 04:51,2.22,38.10,M,4.60,0.00
NYC,2019-03-17 05:51,1.67,41.44,M,4.60,0.00
NYC,2019-03-17 06:51,1.11,45.43,0.00,0.00,0.00
NYC,2019-03-17 07:51,1.11,45.43,M,5.75,0.00
NYC,2019-03-17 08:51,1.67,41.44,M,6.90,0.00
NYC,2019-03-17 09:51,2.22,41.96,M,M,0.00
NYC,2019-03-17 10:51,2.78,40.34,310.00,8.05,0.00
NYC,2019-03-17 11:51,3.89,33.86,270.00,9.20,0.00
NYC,2019-03-17 12:51,5.00,30.11,M,6.90,0.00
NYC,2019-03-17 13:51,5.56,27.48,290.00,8.05,0.00
NYC,2019-03-17 14:51,6.67,25.45,300.00,9.20,0.00
NYC,2019-03-17 15:51,6.67,23.38,M,5.75,0.00
NYC,2019-03-17 16:51,6.67,25.45,280.00,4.60,0.00
NYC,2019-03-17 17:51,6.67,23.38,300.00,8.05,0.00
NYC,2019-03-17 18:51,5.56,25.24,290.00,8.05,0.00
NYC,2019-03-17 19:51,5.00,28.04,M,6.90,0.00
NYC,2019-03-17 20:51,4.44,31.42,M,3.45,0.00
NYC,2019-03-17 21:51,2.78,33.52,M,4.60,0.00
NYC,2019-03-17 22:51,2.22,34.87,350.00,8.05,0.00
NYC,2019-03-17 23:51,1.67,34.72,M,5.75,0.00
NYC,2019-03-18 00:51,1.11,36.27,40.00,6.90,0.00
NYC,2019-03-18 01:51,1.11,34.69,360.00,6.90,0.00
NYC,2019-03-18 02:51,0.56,37.60,0.00,0.00,0.00
NYC,2019-03-18 03:51,0.56,39.14,0.00,0.00,0.00
NYC,2019-03-18 04:51,0.56,37.60,0.00,0.00,0.00
NYC,2019-03-18 05:51,0.56,39.14,280.00,4.60,0.00
NYC,2019-03-18 06:51,0.56,41.10,270.00,3.45,0.00
NYC,2019-03-18 07:51,1.11,39.65,M,3.45,0.00
NYC,2019-03-18 08:51,1.67,39.49,0.00,0.00,0.00
NYC,2019-03-18 09:51,2.78,40.34,0.00,0.00,0.00
NYC,2019-03-18 10:51,3.89,33.86,M,3.45,0.00
NYC,2019-03-18 11:51,5.00,30.11,M,M,0.00
NYC,2019-03-18 12:51,6.11,27.87,270.00,4.60,0.00
NYC,2019-03-18 13:51,7.22,24.59,M,M,0.00
NYC,2019-03-18 14:51,6.67,24.45,M,M,0.00
NYC,2019-03-18 15:51,6.67,26.73,0.00,0.00,0.00
NYC,2019-03-18 16:51,6.67,24.45,M,3.45,0.00
NYC,2019-03-18 17:51,6.67,24.45,M,M,0.00
NYC,2019-03-18 18:51,6.67,24.45,290.00,5.75,0.00
NYC,2019-03-18 19:51,6.11,27.87,M,4.60,0.00
NYC,2019-03-18 20:51,5.56,28.86,0.00,0.00,0.00
NYC,2019-03-18 21:51,5.56,27.48,0.00,0.00,0.00
NYC,2019-03-18 22:51,5.56,26.40,0.00,0.00,0.00
NYC,2019-03-18 23:51,4.44,29.92,0.00,0.00,0.00
NYC,2019-03-19 00:51,4.44,29.92,0.00,0.00,0.00
NYC,2019-03-19 01:51,4.44,34.31,300.00,3.45,0.00
NYC,2019-03-19 02:51,2.78,40.34,M,3.45,0.00
NYC,2019-03-19 03:51,2.22,45.77,M,4.60,0.00
NYC,2019-03-19 04:51,2.22,51.61,M,5.75,0.00
NYC,2019-03-19 05:51,2.22,51.61,360.00,4.60,0.00
NYC,2019-03-19 06:51,1.67,56.05,0.00,0.00,0.00
NYC,2019-03-19 07:51,2.22,56.18,0.00,0.00,0.00
NYC,2019-03-19 08:51,2.78,54.01,290.00,4.60,0.00
NYC,2019-03-19 09:51,3.33,50.18,280.00,4.60,0.00
NYC,2019-03-19 10:51,5.00,42.44,0.00,0.00,0.00
NYC,2019-03-19 11:51,6.67,36.25,0.00,0.00,0.00
NYC,2019-03-19 12:51,7.78,29.63,M,3.45,0.00
NYC,2019-03-19 13:51,8.33,27.54,M,3.45,0.00
NYC,2019-03-19 14:51,8.89,23.06,280.00,9.20,0.00
NYC,2019-03-19 15:51,8.89,23.06,M,5.75,0.00
NYC,2019-03-19 16:51,8.33,25.01,300.00,8.05,0.00
NYC,2019-03-19 17:51,8.89,23.99,M,3.45,0.00
NYC,2019-03-19 18:51,8.33,24.03,300.00,5.75,0.00
NYC,2019-03-19 19:51,7.78,25.87,0.00,0.00,0.00
NYC,2019-03-19 20:51,6.11,42.77,0.00,0.00,0.00
NYC,2019-03-19 21:51,6.11,39.29,0.00,0.00,0.00
NYC,2019-03-19 22:51,5.56,46.37,0.00,0.00,0.00
NYC,2019-03-19 23:51,5.56,48.56,0.00,0.00,0.00
NYC,2019-03-20 00:51,4.44,52.88,M,M,0.00
NYC,2019-03-20 01:51,4.44,57.47,M,3.45,0.00
NYC,2019-03-20 02:51,4.00,60.29,0.00,0.00,0.00
NYC,2019-03-20 03:51,3.89,64.37,340.00,3.45,0.00
NYC,2019-03-20 04:51,3.33,67.20,290.00,3.45,0.00
NYC,2019-03-20 05:51,3.89,64.37,0.00,0.00,0.00
NYC,2019-03-20 06:51,3.33,69.73,0.00,0.00,0.00
NYC,2019-03-20 07:51,3.89,72.45,0.00,0.00,0.00
NYC,2019-03-20 08:51,5.56,64.25,0.00,0.00,0.00
NYC,2019-03-20 09:51,7.78,45.47,0.00,0.00,0.00
NYC,2019-03-20 10:51,8.89,31.27,M,M,0.00
NYC,2019-03-20 11:51,10.00,27.80,260.00,9.20,0.00
NYC,2019-03-20 12:51,10.56,26.69,260.00,5.75,0.00
NYC,2019-03-20 13:51,11.11,28.01,M,3.45,0.00
NYC,2019-03-20 14:51,11.11,25.82,M,3.45,0.00
NYC,2019-03-20 15:51,11.11,26.95,M,M,0.00
NYC,2019-03-20 16:51,9.44,27.86,M,4.60,0.00
NYC,2019-03-20 17:51,8.33,38.62,170.00,8.05,0.00
NYC,2019-03-20 18:51,7.78,49.18,M,3.45,0.00
NYC,2019-03-20 19:51,7.22,60.11,M,M,0.00
NYC,2019-03-20 20:51,6.67,65.02,M,M,0.00
NYC,2019-03-20 21:51,6.67,65.02,M,3.45,0.00
NYC,2019-03-20 22:51,6.67,67.41,M,3.45,0.00
NYC,2019-03-20 23:51,6.67,65.02,0.00,0.00,0.00
NYC,2019-03-21 00:51,7.22,62.83,M,3.45,0.00
NYC,2019-03-21 01:51,7.22,62.83,0.00,0.00,0.00
NYC,2019-03-21 02:51,7.22,62.83,0.00,0.00,0.00
NYC,2019-03-21 03:51,6.67,70.43,40.00,4.60,0.00
NYC,2019-03-21 04:51,6.67,70.43,70.00,5.75,0.00
NYC,2019-03-21 05:51,6.11,76.12,40.00,4.60,T
NYC,2019-03-21 06:51,6.11,79.19,60.00,6.90,0.25
NYC,2019-03-21 07:49,6.00,81.07,40.00,5.75,0.25
NYC,2019-03-21 07:51,5.56,84.93,50.00,4.60,0.25
NYC,2019-03-21 08:23,5.56,88.67,M,4.60,0.51
NYC,2019-03-21 08:28,5.56,88.67,60.00,4.60,0.51
NYC,2019-03-21 08:36,5.56,91.84,50.00,3.45,0.76
NYC,2019-03-21 08:51,6.11,88.71,M,6.90,0.76
NYC,2019-03-21 09:51,6.11,88.71,50.00,6.90,0.25
NYC,2019-03-21 10:20,6.67,85.06,M,4.60,0.25
NYC,2019-03-21 10:51,6.67,92.62,M,3.45,0.51
NYC,2019-03-21 11:51,7.22,89.50,50.00,5.75,0.76
NYC,2019-03-21 12:51,7.22,89.50,M,5.75,0.51
NYC,2019-03-21 13:19,7.78,86.16,50.00,11.50,T
NYC,2019-03-21 13:49,7.00,93.35,M,5.75,0.25
NYC,2019-03-21 13:51,7.22,89.50,50.00,6.90,0.25
NYC,2019-03-21 14:51,7.78,86.16,50.00,9.20,0.76
NYC,2019-03-21 15:37,7.22,85.77,50.00,6.90,0.25
NYC,2019-03-21 15:51,7.22,85.77,M,5.75,0.25
NYC,2019-03-21 16:49,7.00,93.35,50.00,6.90,1.27
NYC,2019-03-21 16:51,7.22,89.50,50.00,9.20,1.27
NYC,2019-03-21 16:59,7.22,89.50,50.00,6.90,0.25
NYC,2019-03-21 17:06,6.67,92.62,40.00,8.05,0.51
NYC,2019-03-21 17:15,6.67,92.62,30.00,10.35,0.76
NYC,2019-03-21 17:23,6.11,92.58,60.00,8.05,0.76
NYC,2019-03-21 17:36,6.11,92.58,50.00,9.20,0.76
NYC,2019-03-21 17:51,5.56,88.67,50.00,13.80,1.27
NYC,2019-03-21 18:01,5.56,91.84,70.00,10.35,0.51
NYC,2019-03-21 18:14,5.56,91.84,60.00,6.90,1.02
NYC,2019-03-21 18:17,M,M,50.00,6.90,1.02
NYC,2019-03-21 18:28,M,M,60.00,8.05,1.27
NYC,2019-03-21 18:37,6.11,88.71,60.00,12.65,1.52
NYC,2019-03-21 18:51,6.11,88.71,70.00,8.05,2.03
NYC,2019-03-21 19:16,5.56,88.67,40.00,10.35,0.00
NYC,2019-03-21 19:51,5.00,88.62,60.00,11.50,0.00
NYC,2019-03-21 20:51,5.00,88.62,50.00,14.95,0.00
NYC,2019-03-21 21:51,5.00,92.52,60.00,8.05,1.02
NYC,2019-03-21 22:51,5.00,92.52,60.00,11.50,1.52
NYC,2019-03-21 23:40,5.00,92.52,60.00,11.50,2.54
NYC,2019-03-21 23:51,5.00,92.52,60.00,10.35,3.56
NYC,2019-03-22 00:29,5.00,92.52,50.00,16.10,2.79
NYC,2019-03-22 00:51,5.00,92.52,60.00,10.35,3.81
NYC,2019-03-22 01:51,6.11,92.58,50.00,9.20,3.05
NYC,2019-03-22 02:02,6.11,96.60,50.00,13.80,1.27
NYC,2019-03-22 02:20,7.22,89.50,50.00,16.10,3.05
NYC,2019-03-22 02:41,7.22,92.65,50.00,10.35,4.06
NYC,2019-03-22 02:51,7.78,93.03,40.00,13.80,5.08
NYC,2019-03-22 03:02,7.78,93.03,30.00,11.50,0.25
NYC,2019-03-22 03:17,7.78,89.20,40.00,16.10,0.51
NYC,2019-03-22 03:25,7.78,89.20,50.00,12.65,0.76
NYC,2019-03-22 03:51,7.22,92.65,50.00,17.25,1.02
NYC,2019-03-22 04:46,6.00,93.30,50.00,12.65,1.27
NYC,2019-03-22 04:51,6.11,92.58,50.00,12.65,1.27
NYC,2019-03-22 05:00,6.11,92.58,50.00,12.65,0.76
NYC,2019-03-22 05:23,6.67,92.62,50.00,13.80,1.52
NYC,2019-03-22 05:33,6.67,92.62,50.00,13.80,2.03
NYC,2019-03-22 05:51,6.67,92.62,50.00,12.65,2.79
NYC,2019-03-22 06:07,6.67,92.62,50.00,5.75,0.25
NYC,2019-03-22 06:15,6.67,92.62,30.00,5.75,0.51
NYC,2019-03-22 06:49,7.00,93.35,M,3.45,1.78
NYC,2019-03-22 06:51,6.67,92.62,M,3.45,1.78
NYC,2019-03-22 07:02,6.11,92.58,M,6.90,0.51
NYC,2019-03-22 07:51,5.56,91.84,M,4.60,1.52
NYC,2019-03-22 07:58,5.56,91.84,M,M,0.25
NYC,2019-03-22 08:35,5.00,92.52,M,5.75,0.25
NYC,2019-03-22 08:51,4.44,92.48,M,6.90,0.25
NYC,2019-03-22 09:49,4.00,93.19,M,4.60,0.25
NYC,2019-03-22 09:51,4.44,89.27,M,6.90,0.25
NYC,2019-03-22 10:01,5.00,88.62,M,3.45,T
NYC,2019-03-22 10:46,6.00,81.07,290.00,8.05,T
NYC,2019-03-22 10:51,6.11,79.19,290.00,10.35,T
NYC,2019-03-22 11:15,5.56,81.98,280.00,6.90,T
NYC,2019-03-22 11:44,5.56,81.98,300.00,12.65,0.25
NYC,2019-03-22 11:51,5.56,81.98,300.00,9.20,0.25
NYC,2019-03-22 12:51,6.67,70.43,280.00,11.50,0.00
NYC,2019-03-22 13:47,7.00,65.61,280.00,9.20,0.00
NYC,2019-03-22 13:51,7.22,62.83,280.00,6.90,0.00
NYC,2019-03-22 13:58,7.22,62.83,270.00,11.50,0.00
NYC,2019-03-22 14:10,7.22,62.83,290.00,10.35,0.00
NYC,2019-03-22 14:51,7.78,57.87,300.00,13.80,0.00
