station,valid,tmpc,relh,drct,sped,p01m
NYC,2023-10-17 01:51,11.11,79.92,0.00,0.00,0.00
NYC,2023-10-17 02:51,11.67,74.16,M,3.45,0.00
NYC,2023-10-17 03:51,11.11,76.94,M,4.60,0.00
NYC,2023-10-17 04:51,10.56,79.84,M,3.45,0.00
NYC,2023-10-17 05:51,10.56,79.84,M,4.60,0.00
NYC,2023-10-17 06:51,11.67,77.03,M,3.45,0.00
NYC,2023-10-17 07:51,11.11,79.92,M,3.45,0.00
NYC,2023-10-17 08:51,12.78,74.36,M,6.90,0.00
NYC,2023-10-17 09:51,13.89,66.59,40.00,8.05,0.00
NYC,2023-10-17 10:51,13.89,64.12,M,4.60,0.00
NYC,2023-10-17 11:51,14.44,64.24,M,5.75,0.00
NYC,2023-10-17 12:51,15.00,61.98,0.00,0.00,0.00
NYC,2023-10-17 13:51,15.56,57.58,M,4.60,0.00
NYC,2023-10-17 14:51,16.11,53.49,M,3.45,0.00
NYC,2023-10-17 15:51,16.11,51.48,50.00,5.75,0.00
NYC,2023-10-17 16:51,15.56,55.42,M,4.60,0.00
NYC,2023-10-17 17:51,15.00,55.28,0.00,0.00,0.00
NYC,2023-10-17 18:51,14.44,59.54,0.00,0.00,0.00
NYC,2023-10-17 19:51,14.44,59.54,0.00,0.00,0.00
NYC,2023-10-17 20:51,13.33,66.48,0.00,0.00,0.00
NYC,2023-10-17 21:51,13.33,63.99,0.00,0.00,0.00
NYC,2023-10-17 22:51,13.33,63.99,0.00,0.00,0.00
NYC,2023-10-17 23:51,12.22,71.50,300.00,3.45,0.00
NYC,2023-10-18 00:51,11.67,80.00,0.00,0.00,0.00
NYC,2023-10-18 01:51,11.67,77.03,0.00,0.00,0.00
NYC,2023-10-18 02:51,11.67,80.00,0.00,0.00,0.00
NYC,2023-10-18 03:51,12.22,80.07,0.00,0.00,0.00
NYC,2023-10-18 04:51,12.22,80.07,0.00,0.00,0.00
NYC,2023-10-18 05:51,12.22,83.13,30.00,3.45,0.00
NYC,2023-10-18 06:51,12.78,80.15,0.00,0.00,0.00
NYC,2023-10-18 07:51,12.78,80.15,0.00,0.00,0.00
NYC,2023-10-18 08:51,14.44,77.47,0.00,0.00,0.00
NYC,2023-10-18 09:51,15.56,69.49,M,3.45,0.00
NYC,2023-10-18 10:51,16.11,67.06,60.00,4.60,0.00
NYC,2023-10-18 11:51,16.67,62.36,0.00,0.00,0.00
NYC,2023-10-18 12:51,16.11,64.61,0.00,0.00,0.00
NYC,2023-10-18 13:51,15.56,72.12,0.00,0.00,0.00
NYC,2023-10-18 14:51,15.56,72.12,60.00,4.60,0.00
NYC,2023-10-18 15:51,15.56,72.12,M,3.45,0.00
NYC,2023-10-18 16:51,15.56,69.49,M,3.45,0.00
NYC,2023-10-18 17:51,15.00,61.98,0.00,0.00,0.00
NYC,2023-10-18 18:51,15.00,66.83,M,3.45,0.00
NYC,2023-10-18 19:51,15.00,64.36,M,3.45,0.00
NYC,2023-10-18 20:51,15.00,64.36,M,3.45,0.00
NYC,2023-10-18 21:51,14.44,69.27,M,3.45,0.00
NYC,2023-10-18 22:51,13.89,77.38,M,4.60,0.00
NYC,2023-10-18 23:51,14.44,74.64,0.00,0.00,0.00
NYC,2023-10-19 00:51,13.89,74.55,M,3.45,0.00
NYC,2023-10-19 01:51,13.33,80.23,0.00,0.00,0.00
NYC,2023-10-19 02:51,12.78,80.15,M,3.45,0.00
NYC,2023-10-19 03:51,12.78,71.60,M,3.45,0.00
NYC,2023-10-19 04:51,11.67,80.00,0.00,0.00,0.00
NYC,2023-10-19 05:51,11.11,86.17,0.00,0.00,0.00
NYC,2023-10-19 06:51,11.11,86.17,0.00,0.00,0.00
NYC,2023-10-19 07:51,11.67,86.23,0.00,0.00,0.00
NYC,2023-10-19 08:51,12.78,83.20,0.00,0.00,0.00
NYC,2023-10-19 09:51,14.44,64.24,M,M,0.00
NYC,2023-10-19 10:51,15.00,59.67,260.00,5.75,0.00
NYC,2023-10-19 11:51,16.11,51.48,M,5.75,0.00
NYC,2023-10-19 12:51,16.67,49.69,0.00,0.00,0.00
NYC,2023-10-19 13:51,17.78,48.12,0.00,0.00,0.00
NYC,2023-10-19 14:51,17.78,60.34,M,M,0.00
NYC,2023-10-19 15:51,16.67,57.85,0.00,0.00,0.00
NYC,2023-10-19 16:51,15.56,59.80,M,4.60,0.00
NYC,2023-10-19 17:51,15.56,64.49,M,3.45,0.00
NYC,2023-10-19 18:51,15.56,69.49,M,4.60,0.00
NYC,2023-10-19 19:51,15.56,72.12,M,4.60,0.00
NYC,2023-10-19 20:51,15.56,72.12,M,3.45,0.00
NYC,2023-10-19 21:51,15.00,77.55,0.00,0.00,0.00
NYC,2023-10-19 22:51,15.00,80.46,0.00,0.00,0.00
NYC,2023-10-19 23:51,15.00,80.46,M,M,0.00
NYC,2023-10-20 00:51,15.00,80.46,M,4.60,0.00
NYC,2023-10-20 01:51,15.56,77.64,M,3.45,0.00
NYC,2023-10-20 02:51,15.56,80.53,0.00,0.00,0.00
NYC,2023-10-20 03:49,16.00,82.37,M,4.60,0.00
NYC,2023-10-20 03:51,16.11,80.61,M,3.45,T
NYC,2023-10-20 04:22,15.56,83.53,140.00,6.90,T
NYC,2023-10-20 04:51,15.56,83.53,M,4.60,T
NYC,2023-10-20 05:34,15.00,89.76,140.00,4.60,1.27
NYC,2023-10-20 05:51,15.00,93.07,M,3.45,1.52
NYC,2023-10-20 06:04,15.00,93.07,M,4.60,T
NYC,2023-10-20 06:23,15.00,93.07,0.00,0.00,0.76
NYC,2023-10-20 06:31,15.00,93.07,0.00,0.00,0.76
NYC,2023-10-20 06:44,15.00,93.07,0.00,0.00,0.76
NYC,2023-10-20 06:51,15.00,93.07,M,5.75,0.76
NYC,2023-10-20 07:49,16.00,87.92,M,4.60,0.76
NYC,2023-10-20 07:51,15.56,93.10,140.00,4.60,1.02
NYC,2023-10-20 08:02,16.11,89.84,M,M,T
NYC,2023-10-20 08:23,16.11,93.12,140.00,6.90,T
NYC,2023-10-20 08:51,16.11,93.12,M,4.60,T
NYC,2023-10-20 08:58,16.11,93.12,M,3.45,0.25
NYC,2023-10-20 09:25,16.11,93.12,M,M,4.06
NYC,2023-10-20 09:38,16.11,93.12,M,3.45,4.83
NYC,2023-10-20 09:41,16.11,93.12,M,M,4.83
NYC,2023-10-20 09:49,16.00,93.79,0.00,0.00,4.83
NYC,2023-10-20 09:51,16.11,93.12,M,3.45,4.83
NYC,2023-10-20 10:51,16.67,93.15,M,M,0.25
NYC,2023-10-20 11:34,16.67,93.15,M,3.45,0.25
NYC,2023-10-20 11:45,17.00,93.83,M,3.45,0.51
NYC,2023-10-20 11:46,16.67,93.15,M,M,0.76
NYC,2023-10-20 11:53,16.67,93.15,M,6.90,0.51
NYC,2023-10-20 11:58,16.67,93.15,M,3.45,0.51
NYC,2023-10-20 12:24,16.67,93.15,M,5.75,0.51
NYC,2023-10-20 12:51,16.67,93.15,M,M,0.51
NYC,2023-10-20 13:51,17.22,93.18,0.00,0.00,0.00
NYC,2023-10-20 14:29,17.22,89.93,0.00,0.00,T
NYC,2023-10-20 14:51,16.67,93.15,0.00,0.00,0.25
NYC,2023-10-20 15:22,17.22,93.18,0.00,0.00,1.02
NYC,2023-10-20 15:46,17.00,93.83,M,M,2.54
NYC,2023-10-20 15:51,16.67,93.15,0.00,0.00,2.54
NYC,2023-10-20 16:09,16.11,96.51,M,3.45,0.76
NYC,2023-10-20 16:24,17.22,89.93,M,3.45,1.02
NYC,2023-10-20 16:40,16.67,93.15,0.00,0.00,1.02
NYC,2023-10-20 16:45,17.00,93.83,0.00,0.00,1.52
NYC,2023-10-20 16:47,17.00,93.83,M,4.60,1.78
NYC,2023-10-20 16:49,17.00,93.83,0.00,0.00,2.29
NYC,2023-10-20 16:51,16.67,93.15,M,4.60,2.79
NYC,2023-10-20 16:55,16.67,93.15,M,5.75,0.25
NYC,2023-10-20 17:00,16.67,93.15,170.00,4.60,0.25
NYC,2023-10-20 17:10,16.67,93.15,150.00,4.60,0.25
NYC,2023-10-20 17:15,16.67,93.15,0.00,0.00,0.51
NYC,2023-10-20 17:22,16.67,93.15,M,4.60,1.27
NYC,2023-10-20 17:24,16.67,93.15,M,3.45,1.27
NYC,2023-10-20 17:31,16.67,93.15,M,4.60,1.27
NYC,2023-10-20 17:48,17.00,93.83,130.00,3.45,1.78
NYC,2023-10-20 17:51,16.67,93.15,110.00,5.75,2.03
NYC,2023-10-20 18:10,16.67,93.15,M,4.60,2.54
NYC,2023-10-20 18:18,16.67,93.15,130.00,5.75,2.79
NYC,2023-10-20 18:51,16.67,93.15,0.00,0.00,3.05
NYC,2023-10-20 19:51,16.67,93.15,M,4.60,0.25
NYC,2023-10-20 20:51,16.67,93.15,0.00,0.00,0.25
NYC,2023-10-20 21:03,16.67,93.15,0.00,0.00,0.00
NYC,2023-10-20 21:10,16.67,93.15,M,4.60,0.00
NYC,2023-10-20 21:23,16.67,93.15,100.00,3.45,0.25
NYC,2023-10-20 21:37,16.67,93.15,M,4.60,0.51
NYC,2023-10-20 21:51,16.67,93.15,80.00,4.60,0.51
NYC,2023-10-20 22:28,16.11,96.51,130.00,3.45,0.00
NYC,2023-10-20 22:36,16.67,93.15,0.00,0.00,0.00
NYC,2023-10-20 22:43,16.67,93.15,90.00,3.45,0.00
NYC,2023-10-20 22:51,16.67,93.15,0.00,0.00,0.00
NYC,2023-10-20 23:18,16.11,96.51,0.00,0.00,0.00
NYC,2023-10-20 23:26,16.11,96.51,0.00,0.00,0.00
NYC,2023-10-20 23:33,16.11,96.51,0.00,0.00,0.00
NYC,2023-10-20 23:41,16.67,93.15,60.00,3.45,0.00
NYC,2023-10-20 23:49,17.00,93.83,M,4.60,0.00
NYC,2023-10-20 23:51,16.67,93.15,M,3.45,0.00
NYC,2023-10-21 00:07,16.67,93.15,80.00,4.60,0.00
NYC,2023-10-21 00:38,16.11,96.51,0.00,0.00,0.00
NYC,2023-10-21 00:49,16.00,100.00,0.00,0.00,0.00
NYC,2023-10-21 00:51,16.11,96.51,0.00,0.00,0.00
NYC,2023-10-21 01:00,16.11,96.51,0.00,0.00,0.00
NYC,2023-10-21 01:16,16.67,93.15,50.00,3.45,T
NYC,2023-10-21 01:25,16.11,96.51,40.00,3.45,T
NYC,2023-10-21 01:51,16.11,96.51,0.00,0.00,T
NYC,2023-10-21 02:02,16.11,93.12,0.00,0.00,T
NYC,2023-10-21 02:13,16.11,96.51,0.00,0.00,T
NYC,2023-10-21 02:22,16.11,96.51,0.00,0.00,T
NYC,2023-10-21 02:49,16.00,93.79,0.00,0.00,T
NYC,2023-10-21 02:51,16.11,93.12,0.00,0.00,T
NYC,2023-10-21 02:58,16.11,93.12,0.00,0.00,0.00
NYC,2023-10-21 03:08,16.11,93.12,0.00,0.00,0.00
NYC,2023-10-21 03:27,16.11,93.12,0.00,0.00,0.00
NYC,2023-10-21 03:36,16.11,93.12,0.00,0.00,0.00
NYC,2023-10-21 03:51,16.11,93.12,0.00,0.00,0.00
NYC,2023-10-21 04:00,16.11,93.12,0.00,0.00,0.00
NYC,2023-10-21 04:08,16.11,93.12,0.00,0.00,0.00
NYC,2023-10-21 04:14,16.11,93.12,0.00,0.00,0.00
NYC,2023-10-21 04:21,15.56,96.49,0.00,0.00,0.00
NYC,2023-10-21 04:30,16.11,89.84,0.00,0.00,0.00
NYC,2023-10-21 04:51,15.56,93.10,0.00,0.00,0.00
NYC,2023-10-21 05:04,16.11,93.12,0.00,0.00,0.00
NYC,2023-10-21 05:18,16.11,93.12,0.00,0.00,0.00
NYC,2023-10-21 05:27,16.11,93.12,0.00,0.00,0.00
NYC,2023-10-21 05:36,16.11,93.12,0.00,0.00,0.00
NYC,2023-10-21 05:44,16.11,93.12,330.00,3.45,0.00
NYC,2023-10-21 05:48,16.00,87.92,0.00,0.00,0.00
NYC,2023-10-21 05:51,15.56,93.10,0.00,0.00,0.00
NYC,2023-10-21 06:02,15.56,93.10,0.00,0.00,0.00
NYC,2023-10-21 06:08,15.56,93.10,300.00,4.60,0.00
NYC,2023-10-21 06:21,15.56,93.10,300.00,3.45,0.00
NYC,2023-10-21 06:43,15.56,93.10,M,3.45,0.00
NYC,2023-10-21 06:49,16.00,87.92,M,3.45,0.00
NYC,2023-10-21 06:51,15.56,93.10,0.00,0.00,0.00
NYC,2023-10-21 06:59,15.56,93.10,0.00,0.00,0.00
NYC,2023-10-21 07:11,15.56,93.10,0.00,0.00,0.00
NYC,2023-10-21 07:19,15.56,93.10,0.00,0.00,T
NYC,2023-10-21 07:30,15.56,93.10,30.00,3.45,0.51
NYC,2023-10-21 07:38,15.56,93.10,310.00,4.60,1.78
NYC,2023-10-21 07:51,15.56,93.10,290.00,5.75,3.05
NYC,2023-10-21 08:01,15.00,93.07,300.00,5.75,4.83
NYC,2023-10-21 08:11,15.00,93.07,M,4.60,8.13
NYC,2023-10-21 08:23,15.00,93.07,300.00,5.75,10.92
NYC,2023-10-21 08:33,14.44,93.04,M,5.75,11.68
NYC,2023-10-21 08:40,14.44,93.04,M,4.60,11.94
NYC,2023-10-21 08:44,14.44,93.04,M,6.90,12.19
NYC,2023-10-21 08:48,14.00,93.69,M,6.90,12.19
NYC,2023-10-21 08:51,14.44,93.04,M,6.90,12.45
NYC,2023-10-21 08:58,14.44,93.04,M,5.75,0.25
NYC,2023-10-21 09:33,13.89,93.01,M,5.75,0.51
NYC,2023-10-21 09:43,13.89,93.01,M,4.60,0.51
NYC,2023-10-21 09:49,14.00,93.69,290.00,8.05,0.51
NYC,2023-10-21 09:51,13.89,93.01,M,5.75,0.51
NYC,2023-10-21 10:01,13.89,93.01,M,5.75,T
NYC,2023-10-21 10:16,13.89,93.01,M,5.75,0.25
NYC,2023-10-21 10:49,14.00,93.69,M,4.60,0.76
NYC,2023-10-21 10:51,13.89,93.01,M,4.60,0.76
NYC,2023-10-21 11:51,13.89,89.68,300.00,9.20,T
NYC,2023-10-21 12:16,13.89,89.68,M,4.60,0.00
NYC,2023-10-21 12:51,14.44,80.38,280.00,8.05,T
NYC,2023-10-21 13:51,15.00,77.55,M,6.90,0.25
NYC,2023-10-21 14:51,16.11,64.61,280.00,12.65,0.00
NYC,2023-10-21 15:51,16.67,57.85,290.00,8.05,0.00
NYC,2023-10-21 16:51,16.67,53.63,270.00,9.20,0.00
NYC,2023-10-21 17:51,15.56,59.80,280.00,9.20,0.00
NYC,2023-10-21 18:51,15.00,59.67,270.00,10.35,0.00
NYC,2023-10-21 19:51,14.44,61.85,270.00,6.90,0.00
NYC,2023-10-21 20:51,14.44,66.71,M,6.90,0.00
NYC,2023-10-21 21:51,14.44,64.24,M,4.60,0.00
NYC,2023-10-21 22:51,14.44,61.85,M,6.90,0.00
NYC,2023-10-21 23:51,13.33,69.05,M,6.90,0.00
NYC,2023-10-22 00:51,13.33,69.05,M,4.60,0.00
NYC,2023-10-22 01:51,13.89,61.72,M,6.90,0.00
NYC,2023-10-22 02:51,12.78,66.36,M,5.75,0.00
NYC,2023-10-22 03:51,11.67,71.39,M,4.60,0.00
NYC,2023-10-22 04:51,11.67,68.71,M,6.90,0.00
NYC,2023-10-22 05:51,11.67,66.12,240.00,8.05,0.00
NYC,2023-10-22 06:51,11.11,68.59,240.00,8.05,0.00
NYC,2023-10-22 07:51,10.56,73.97,M,3.45,0.00
NYC,2023-10-22 08:51,11.11,68.59,220.00,8.05,0.00
NYC,2023-10-22 09:51,12.78,61.46,M,5.75,0.00
NYC,2023-10-22 10:51,13.33,52.75,280.00,8.05,0.00
NYC,2023-10-22 11:51,13.33,46.88,M,5.75,0.00
NYC,2023-10-22 12:51,13.33,45.06,M,5.75,0.00
NYC,2023-10-22 13:51,13.33,45.06,M,4.60,0.00
NYC,2023-10-22 14:51,12.78,44.90,300.00,10.35,0.00
NYC,2023-10-22 15:51,12.78,46.73,320.00,11.50,0.00
NYC,2023-10-22 16:51,12.22,44.74,300.00,13.80,0.00
NYC,2023-10-22 17:51,11.67,44.58,280.00,8.05,0.00
NYC,2023-10-22 18:51,11.67,46.41,290.00,9.20,0.00
NYC,2023-10-22 19:51,10.56,52.00,310.00,14.95,0.00
NYC,2023-10-22 20:51,10.00,56.16,290.00,9.20,0.00
NYC,2023-10-22 21:51,10.00,53.97,300.00,10.35,0.00
NYC,2023-10-22 22:51,9.44,58.30,300.00,8.05,0.00
NYC,2023-10-22 23:51,8.89,58.16,300.00,10.35,0.00
NYC,2023-10-23 00:51,8.89,58.16,300.00,9.20,0.00
NYC,2023-10-23 01:51,8.89,58.16,310.00,11.50,0.00
NYC,2023-10-23 02:51,8.89,58.16,300.00,12.65,0.00
NYC,2023-10-23 03:51,8.33,62.84,M,5.75,0.00
NYC,2023-10-23 04:51,8.33,62.84,300.00,6.90,0.00
NYC,2023-10-23 05:51,8.33,65.38,300.00,8.05,0.00
NYC,2023-10-23 06:51,8.89,62.97,300.00,8.05,0.00
NYC,2023-10-23 07:51,8.89,65.51,M,5.75,0.00
NYC,2023-10-23 08:51,9.44,63.10,290.00,8.05,0.00
NYC,2023-10-23 09:51,10.56,60.92,M,4.60,0.00
NYC,2023-10-23 10:51,11.67,56.59,290.00,10.35,0.00
NYC,2023-10-23 11:51,12.78,54.70,290.00,9.20,0.00
NYC,2023-10-23 12:51,13.89,52.90,M,6.90,0.00
NYC,2023-10-23 13:51,13.89,50.88,0.00,0.00,0.00
NYC,2023-10-23 14:51,15.00,49.23,M,5.75,0.00
NYC,2023-10-23 15:51,15.00,49.23,M,4.60,0.00
NYC,2023-10-23 16:51,15.00,51.18,M,3.45,0.00
NYC,2023-10-23 17:51,14.44,51.03,M,3.45,0.00
NYC,2023-10-23 18:51,14.44,45.38,M,3.45,0.00
NYC,2023-10-23 19:51,12.22,56.74,0.00,0.00,0.00
NYC,2023-10-23 20:51,11.67,54.41,0.00,0.00,0.00
NYC,2023-10-23 21:51,11.11,56.45,0.00,0.00,0.00
NYC,2023-10-23 22:51,11.11,58.71,0.00,0.00,0.00
NYC,2023-10-23 23:51,10.56,68.48,60.00,4.60,0.00
NYC,2023-10-24 00:51,10.00,65.75,70.00,5.75,0.00
NYC,2023-10-24 01:51,9.44,65.63,20.00,3.45,0.00
NYC,2023-10-24 02:51,9.44,68.25,M,3.45,0.00
NYC,2023-10-24 03:51,9.44,65.63,30.00,4.60,0.00
NYC,2023-10-24 04:51,8.89,70.85,40.00,3.45,0.00
NYC,2023-10-24 05:51,8.89,73.67,30.00,3.45,0.00
NYC,2023-10-24 06:51,8.89,76.58,0.00,0.00,0.00
NYC,2023-10-24 07:51,10.00,76.76,0.00,0.00,0.00
NYC,2023-10-24 08:51,11.67,71.39,120.00,3.45,0.00
NYC,2023-10-24 09:51,12.78,66.36,150.00,3.45,0.00
NYC,2023-10-24 10:51,13.89,66.59,130.00,4.60,0.00
NYC,2023-10-24 11:51,15.56,59.80,M,M,0.00
NYC,2023-10-24 12:51,16.67,53.63,230.00,8.05,0.00
NYC,2023-10-24 13:51,17.22,47.97,0.00,0.00,0.00
NYC,2023-10-24 14:51,17.22,44.41,0.00,0.00,0.00
NYC,2023-10-24 15:51,17.78,44.57,M,4.60,0.00
NYC,2023-10-24 16:51,16.67,46.00,0.00,0.00,0.00
NYC,2023-10-24 17:51,15.56,59.80,M,3.45,0.00
NYC,2023-10-24 18:51,14.44,71.91,M,3.45,0.00
NYC,2023-10-24 19:51,13.89,74.55,0.00,0.00,0.00
NYC,2023-10-24 20:51,13.89,74.55,0.00,0.00,0.00
NYC,2023-10-24 21:51,14.44,66.71,0.00,0.00,0.00
NYC,2023-10-24 22:51,15.00,55.28,M,4.60,0.00
NYC,2023-10-24 23:51,13.89,59.40,M,6.90,0.00
NYC,2023-10-25 00:51,13.89,59.40,230.00,8.05,0.00
NYC,2023-10-25 01:51,13.33,61.59,250.00,4.60,0.00
NYC,2023-10-25 02:51,13.33,59.26,M,4.60,0.00
NYC,2023-10-25 03:51,12.78,63.86,M,5.75,0.00
NYC,2023-10-25 04:51,13.33,61.59,M,3.45,0.00
NYC,2023-10-25 05:51,12.22,68.82,M,3.45,0.00
NYC,2023-10-25 06:51,12.22,68.82,M,4.60,0.00
NYC,2023-10-25 07:51,12.22,71.50,250.00,5.75,0.00
NYC,2023-10-25 08:51,13.33,66.48,240.00,5.75,0.00
NYC,2023-10-25 09:51,14.44,64.24,M,5.75,0.00
NYC,2023-10-25 10:51,16.11,55.57,250.00,6.90,0.00
NYC,2023-10-25 11:51,17.78,51.93,M,3.45,0.00
NYC,2023-10-25 12:51,19.44,50.44,230.00,5.75,0.00
NYC,2023-10-25 13:51,20.00,50.59,0.00,0.00,0.00
NYC,2023-10-25 14:51,21.67,42.35,250.00,5.75,0.00
NYC,2023-10-25 15:51,21.11,45.50,M,M,0.00
NYC,2023-10-25 16:51,21.11,43.82,M,M,0.00
NYC,2023-10-25 17:51,20.56,45.35,M,4.60,0.00
NYC,2023-10-25 18:51,20.00,48.73,M,4.60,0.00
NYC,2023-10-25 19:51,20.00,46.93,M,6.90,0.00
NYC,2023-10-25 20:51,19.44,46.78,M,4.60,0.00
NYC,2023-10-25 21:51,18.89,48.43,240.00,11.50,0.00
NYC,2023-10-25 22:51,18.89,48.43,M,4.60,0.00
NYC,2023-10-25 23:51,18.33,52.07,M,6.90,0.00
NYC,2023-10-26 00:51,17.78,51.93,M,5.75,0.00
NYC,2023-10-26 01:51,17.22,53.78,250.00,4.60,0.00
NYC,2023-10-26 02:51,16.67,55.71,260.00,3.45,0.00
NYC,2023-10-26 03:51,16.67,55.71,M,3.45,0.00
NYC,2023-10-26 04:51,16.11,57.72,0.00,0.00,0.00
NYC,2023-10-26 05:51,15.56,59.80,280.00,3.45,0.00
NYC,2023-10-26 06:51,15.56,62.11,280.00,3.45,0.00
NYC,2023-10-26 07:51,14.44,69.27,0.00,0.00,0.00
NYC,2023-10-26 08:51,16.67,60.07,0.00,0.00,0.00
NYC,2023-10-26 09:51,18.33,54.07,0.00,0.00,0.00
NYC,2023-10-26 10:51,20.00,50.59,0.00,0.00,0.00
NYC,2023-10-26 11:51,22.22,44.13,0.00,0.00,0.00
NYC,2023-10-26 12:51,23.33,42.82,M,4.60,0.00
NYC,2023-10-26 13:51,24.44,41.57,240.00,3.45,0.00
NYC,2023-10-26 14:51,25.00,44.90,M,3.45,0.00
NYC,2023-10-26 15:51,24.44,43.13,M,3.45,0.00
NYC,2023-10-26 16:51,23.33,47.84,0.00,0.00,0.00
NYC,2023-10-26 17:51,22.22,51.18,M,3.45,0.00
NYC,2023-10-26 18:51,21.67,52.95,0.00,0.00,0.00
NYC,2023-10-26 19:51,22.22,47.54,M,3.45,0.00
NYC,2023-10-26 20:51,21.67,45.66,210.00,3.45,0.00
NYC,2023-10-26 21:51,21.11,43.82,M,4.60,0.00
NYC,2023-10-26 22:51,20.56,50.74,M,5.75,0.00
NYC,2023-10-26 23:51,20.00,50.59,240.00,4.60,0.00
NYC,2023-10-27 00:51,19.44,52.37,0.00,0.00,0.00
NYC,2023-10-27 01:51,18.89,54.21,230.00,5.75,0.00
NYC,2023-10-27 02:51,18.89,58.40,M,4.60,0.00
NYC,2023-10-27 03:51,18.33,62.74,M,4.60,0.00
NYC,2023-10-27 04:51,18.89,56.27,240.00,4.60,0.00
NYC,2023-10-27 05:51,17.78,62.62,250.00,5.75,0.00
NYC,2023-10-27 06:51,17.78,62.62,270.00,3.45,0.00
NYC,2023-10-27 07:51,17.22,69.82,260.00,4.60,0.00
NYC,2023-10-27 08:51,18.33,65.09,0.00,0.00,0.00
NYC,2023-10-27 09:51,18.33,65.09,M,3.45,0.00
NYC,2023-10-27 10:51,18.89,60.60,0.00,0.00,0.00
NYC,2023-10-27 11:51,19.44,60.73,M,3.45,0.00
NYC,2023-10-27 12:51,20.56,58.80,0.00,0.00,0.00
NYC,2023-10-27 13:51,21.11,61.11,M,4.60,0.00
NYC,2023-10-27 14:51,22.78,51.33,220.00,4.60,0.00
NYC,2023-10-27 15:51,22.78,53.23,M,3.45,0.00
NYC,2023-10-27 16:51,22.78,51.33,M,3.45,0.00
NYC,2023-10-27 17:51,21.67,56.96,M,3.45,0.00
NYC,2023-10-27 18:51,21.11,58.94,M,3.45,0.00
NYC,2023-10-27 19:51,20.56,60.99,M,4.60,0.00
NYC,2023-10-27 20:51,20.56,60.99,0.00,0.00,0.00
NYC,2023-10-27 21:51,20.56,63.24,230.00,9.20,0.00
NYC,2023-10-27 22:51,20.56,60.99,240.00,5.75,0.00
NYC,2023-10-27 23:51,20.00,63.12,250.00,3.45,0.00
NYC,2023-10-28 00:51,19.44,67.75,M,3.45,0.00
NYC,2023-10-28 01:51,19.44,67.75,270.00,5.75,0.00
NYC,2023-10-28 02:51,20.00,65.45,M,3.45,0.00
NYC,2023-10-28 03:51,18.89,70.14,260.00,3.45,0.00
NYC,2023-10-28 04:51,20.00,65.45,M,5.75,0.00
NYC,2023-10-28 05:51,19.44,67.75,M,5.75,0.00
NYC,2023-10-28 06:51,18.89,72.72,M,M,0.00
NYC,2023-10-28 07:51,18.33,75.30,M,4.60,0.00
NYC,2023-10-28 08:51,19.44,72.82,250.00,3.45,0.00
NYC,2023-10-28 09:51,20.56,70.46,M,4.60,0.00
NYC,2023-10-28 10:51,22.22,63.61,220.00,3.45,0.00
NYC,2023-10-28 11:51,23.89,59.59,280.00,4.60,0.00
NYC,2023-10-28 12:51,25.00,55.75,M,3.45,0.00
NYC,2023-10-28 13:51,26.11,52.19,260.00,6.90,0.00
NYC,2023-10-28 14:51,26.11,50.36,260.00,4.60,0.00
NYC,2023-10-28 15:51,26.11,52.19,270.00,3.45,0.00
NYC,2023-10-28 16:51,26.11,50.36,M,4.60,0.00
NYC,2023-10-28 17:51,25.00,53.80,M,4.60,0.00
NYC,2023-10-28 18:51,25.00,53.80,M,4.60,0.00
NYC,2023-10-28 19:51,23.89,57.50,M,3.45,0.00
NYC,2023-10-28 20:51,22.22,61.37,300.00,8.05,0.00
NYC,2023-10-28 21:51,20.56,56.69,290.00,5.75,0.00
NYC,2023-10-28 22:51,19.44,50.44,300.00,6.90,0.00
NYC,2023-10-28 23:51,18.89,48.43,M,4.60,0.00
NYC,2023-10-29 00:51,17.22,55.85,M,4.60,0.00
NYC,2023-10-29 01:51,16.67,55.71,M,4.60,0.00
NYC,2023-10-29 02:51,16.11,57.72,50.00,6.90,0.00
NYC,2023-10-29 03:51,15.56,51.33,M,5.75,0.00
NYC,2023-10-29 04:51,12.22,83.13,M,3.45,0.25
NYC,2023-10-29 05:51,12.22,80.07,60.00,5.75,T
NYC,2023-10-29 06:51,13.89,59.40,M,5.75,0.00
NYC,2023-10-29 07:51,13.33,61.59,M,4.60,0.00
NYC,2023-10-29 08:51,12.78,71.60,60.00,6.90,T
NYC,2023-10-29 09:51,12.22,83.13,50.00,5.75,0.25
NYC,2023-10-29 10:49,12.00,81.87,40.00,9.20,T
NYC,2023-10-29 10:51,12.22,83.13,50.00,10.35,T
NYC,2023-10-29 11:49,12.00,87.56,M,4.60,1.27
NYC,2023-10-29 11:51,11.67,89.51,M,3.45,1.52
NYC,2023-10-29 12:04,11.67,92.89,80.00,6.90,0.51
NYC,2023-10-29 12:25,11.67,92.89,M,4.60,1.02
NYC,2023-10-29 12:34,11.67,92.89,M,6.90,2.29
NYC,2023-10-29 12:37,11.67,92.89,70.00,6.90,2.29
NYC,2023-10-29 12:51,11.67,92.89,60.00,11.50,2.29
NYC,2023-10-29 13:12,11.67,92.89,60.00,5.75,0.25
NYC,2023-10-29 13:23,11.67,92.89,60.00,11.50,1.27
NYC,2023-10-29 13:35,11.67,92.89,M,6.90,1.52
NYC,2023-10-29 13:46,12.00,93.60,60.00,13.80,2.54
