station,valid,tmpc,relh,drct,sped,p01m
NYC,2022-02-16 00:51,-1.72,40.93,0.00,0.00,0.00
NYC,2022-02-16 01:51,-1.72,44.58,0.00,0.00,0.00
NYC,2022-02-16 02:51,-1.72,46.40,M,4.60,0.00
NYC,2022-02-16 03:51,-1.11,39.14,M,4.60,0.00
NYC,2022-02-16 04:51,-0.61,42.78,M,4.60,0.00
NYC,2022-02-16 05:51,-0.61,53.53,190.00,3.45,0.00
NYC,2022-02-16 06:51,-0.61,60.92,0.00,0.00,0.00
NYC,2022-02-16 07:51,0.56,57.93,190.00,5.75,0.00
NYC,2022-02-16 08:51,1.67,56.05,160.00,6.90,0.00
NYC,2022-02-16 09:51,3.33,54.60,M,6.90,0.00
NYC,2022-02-16 10:51,4.44,50.50,150.00,9.20,0.00
NYC,2022-02-16 11:51,5.56,48.56,170.00,9.20,0.00
NYC,2022-02-16 12:51,5.56,52.78,170.00,9.20,0.00
NYC,2022-02-16 13:51,5.56,59.22,M,4.60,0.00
NYC,2022-02-16 14:51,6.11,67.82,M,4.60,0.00
NYC,2022-02-16 15:51,6.11,73.45,160.00,9.20,0.00
NYC,2022-02-16 16:51,6.11,73.45,M,3.45,0.00
NYC,2022-02-16 17:51,5.56,76.04,160.00,6.90,0.00
NYC,2022-02-16 18:51,5.56,78.80,150.00,6.90,0.00
NYC,2022-02-16 19:51,7.22,70.53,180.00,5.75,0.00
NYC,2022-02-16 20:51,7.22,73.37,M,5.75,0.00
NYC,2022-02-16 21:51,7.78,65.52,M,4.60,0.00
NYC,2022-02-16 22:51,8.33,58.47,220.00,11.50,0.00
NYC,2022-02-16 23:51,9.44,58.75,200.00,12.65,0.00
NYC,2022-02-17 00:51,10.00,62.98,220.00,6.90,0.00
NYC,2022-02-17 01:51,10.56,63.12,220.00,8.05,0.00
NYC,2022-02-17 02:51,10.56,65.38,M,5.75,0.00
NYC,2022-02-17 03:51,11.11,66.00,M,M,0.00
NYC,2022-02-17 04:51,11.67,66.13,240.00,10.35,0.00
NYC,2022-02-17 05:51,11.67,68.46,M,4.60,0.00
NYC,2022-02-17 06:51,12.22,66.24,M,5.75,0.00
NYC,2022-02-17 07:51,13.33,61.81,M,4.60,0.00
NYC,2022-02-17 08:51,15.00,57.66,M,6.90,0.00
NYC,2022-02-17 09:51,16.67,53.45,200.00,8.05,0.00
NYC,2022-02-17 10:51,16.67,53.45,M,M,0.00
NYC,2022-02-17 11:51,18.33,48.44,M,M,0.00
NYC,2022-02-17 12:51,18.89,46.62,190.00,10.35,0.00
NYC,2022-02-17 13:51,20.00,43.51,M,M,0.00
NYC,2022-02-17 14:51,17.22,50.03,140.00,8.05,0.00
NYC,2022-02-17 15:51,15.56,55.44,160.00,8.05,0.00
NYC,2022-02-17 16:51,15.56,57.37,M,5.75,0.00
NYC,2022-02-17 17:51,15.00,61.98,170.00,11.50,0.00
NYC,2022-02-17 18:51,15.00,66.83,M,6.90,0.00
NYC,2022-02-17 19:51,15.00,69.12,M,6.90,0.00
NYC,2022-02-17 20:51,13.89,74.27,M,4.60,0.00
NYC,2022-02-17 21:51,13.89,80.60,170.00,8.05,0.76
NYC,2022-02-17 22:40,13.33,90.29,M,6.90,3.56
NYC,2022-02-17 22:49,13.00,93.65,170.00,12.65,4.06
NYC,2022-02-17 22:51,13.33,90.29,170.00,9.20,4.32
NYC,2022-02-17 23:51,13.89,89.68,M,5.75,2.54
NYC,2022-02-18 00:51,13.89,86.77,190.00,9.20,1.52
NYC,2022-02-18 01:08,13.89,89.68,180.00,8.05,0.76
NYC,2022-02-18 01:24,14.44,86.82,M,6.90,1.52
NYC,2022-02-18 01:31,13.89,89.68,M,3.45,1.78
NYC,2022-02-18 01:51,13.89,89.68,230.00,8.05,2.54
NYC,2022-02-18 02:51,14.44,86.82,170.00,11.50,0.51
NYC,2022-02-18 03:51,16.11,80.61,M,6.90,T
NYC,2022-02-18 04:51,16.67,80.11,M,5.75,0.00
NYC,2022-02-18 05:51,16.67,83.36,M,6.90,0.00
NYC,2022-02-18 06:33,17.22,80.76,250.00,14.95,T
NYC,2022-02-18 06:41,15.56,85.99,270.00,8.05,4.06
NYC,2022-02-18 06:44,15.00,86.56,280.00,14.95,4.06
NYC,2022-02-18 06:49,15.00,82.25,270.00,11.50,4.06
NYC,2022-02-18 06:51,15.00,83.46,260.00,10.35,4.06
NYC,2022-02-18 07:51,11.67,66.13,290.00,10.35,T
NYC,2022-02-18 08:51,7.78,55.36,280.00,14.95,0.00
NYC,2022-02-18 09:51,3.89,56.86,290.00,12.65,0.00
NYC,2022-02-18 10:51,3.89,54.77,300.00,8.05,0.00
NYC,2022-02-18 11:51,4.44,46.41,310.00,14.95,0.00
NYC,2022-02-18 12:51,5.00,40.83,310.00,16.10,0.00
NYC,2022-02-18 13:51,5.00,37.63,290.00,10.35,0.00
NYC,2022-02-18 14:51,4.44,34.31,300.00,17.25,0.00
NYC,2022-02-18 15:51,3.33,29.72,M,6.90,0.00
NYC,2022-02-18 16:51,2.78,30.79,300.00,12.65,0.00
NYC,2022-02-18 17:51,1.11,28.93,M,6.90,0.00
NYC,2022-02-18 18:51,0.56,27.36,310.00,13.80,0.00
NYC,2022-02-18 19:51,-0.61,31.16,310.00,9.20,0.00
NYC,2022-02-18 20:51,-1.11,37.24,290.00,6.90,0.00
NYC,2022-02-18 21:51,-1.72,40.93,M,4.60,0.00
NYC,2022-02-18 22:51,-2.22,42.47,M,3.45,0.00
NYC,2022-02-18 23:51,-2.78,44.26,M,3.45,0.00
NYC,2022-02-19 00:51,-2.78,44.26,0.00,0.00,0.00
NYC,2022-02-19 01:51,-3.28,47.83,0.00,0.00,0.00
NYC,2022-02-19 02:51,-3.28,47.83,0.00,0.00,0.00
NYC,2022-02-19 03:51,-3.28,54.68,0.00,0.00,0.00
NYC,2022-02-19 04:51,-1.72,46.40,M,4.60,0.00
NYC,2022-02-19 05:51,-1.11,44.37,200.00,8.05,0.00
NYC,2022-02-19 06:51,-1.72,50.70,0.00,0.00,0.00
NYC,2022-02-19 07:51,-1.11,46.59,200.00,5.75,0.00
NYC,2022-02-19 08:51,0.56,37.61,180.00,8.05,0.00
NYC,2022-02-19 09:51,1.67,39.49,M,M,0.00
NYC,2022-02-19 10:51,3.33,37.10,M,6.90,0.00
NYC,2022-02-19 11:51,2.78,38.44,M,4.60,0.00
NYC,2022-02-19 12:51,2.22,47.58,250.00,11.50,0.00
NYC,2022-02-19 13:51,2.78,54.01,M,3.45,T
NYC,2022-02-19 14:51,3.89,44.14,240.00,14.95,0.00
NYC,2022-02-19 15:16,2.22,61.62,290.00,14.95,T
NYC,2022-02-19 15:24,1.67,69.41,M,4.60,T
NYC,2022-02-19 15:27,1.67,66.31,M,M,T
NYC,2022-02-19 15:39,2.22,58.85,M,6.90,T
NYC,2022-02-19 15:51,2.22,58.85,270.00,10.35,T
NYC,2022-02-19 16:51,1.11,45.24,300.00,17.25,0.00
NYC,2022-02-19 17:51,-0.56,25.89,300.00,14.95,0.00
NYC,2022-02-19 18:51,-1.72,27.03,280.00,12.65,0.00
NYC,2022-02-19 19:51,-2.78,27.75,280.00,13.80,0.00
NYC,2022-02-19 20:51,-3.28,31.65,290.00,17.25,0.00
NYC,2022-02-19 21:51,-3.89,33.12,290.00,8.05,0.00
NYC,2022-02-19 22:51,-4.39,36.04,290.00,11.50,0.00
NYC,2022-02-19 23:51,-4.39,32.97,300.00,16.10,0.00
NYC,2022-02-20 00:51,-5.00,37.74,310.00,10.35,0.00
NYC,2022-02-20 01:51,-5.61,41.22,300.00,9.20,0.00
NYC,2022-02-20 02:51,-5.61,39.53,290.00,8.05,0.00
NYC,2022-02-20 03:51,-5.61,41.22,280.00,8.05,0.00
NYC,2022-02-20 04:51,-6.11,42.82,270.00,9.20,0.00
NYC,2022-02-20 05:51,-6.11,45.06,280.00,11.50,0.00
NYC,2022-02-20 06:51,-6.11,45.06,M,M,0.00
NYC,2022-02-20 07:51,-5.61,43.38,M,6.90,0.00
NYC,2022-02-20 08:51,-4.39,39.55,M,4.60,0.00
NYC,2022-02-20 09:51,-3.89,39.71,270.00,5.75,0.00
NYC,2022-02-20 10:51,-2.78,35.06,M,3.45,0.00
NYC,2022-02-20 11:51,-1.72,32.43,220.00,3.45,0.00
NYC,2022-02-20 12:51,0.00,31.35,220.00,8.05,0.00
NYC,2022-02-20 13:51,0.56,31.54,M,5.75,0.00
NYC,2022-02-20 14:51,2.22,28.10,M,M,0.00
NYC,2022-02-20 15:51,1.67,37.95,170.00,9.20,0.00
NYC,2022-02-20 16:51,2.22,30.76,240.00,8.05,0.00
NYC,2022-02-20 17:51,2.22,25.40,220.00,8.05,0.00
NYC,2022-02-20 18:51,1.11,49.55,210.00,8.05,0.00
NYC,2022-02-20 19:51,1.11,47.25,180.00,6.90,0.00
NYC,2022-02-20 20:51,0.56,47.10,220.00,5.75,0.00
NYC,2022-02-20 21:51,0.56,48.98,210.00,10.35,0.00
NYC,2022-02-20 22:51,0.56,53.40,220.00,8.05,0.00
NYC,2022-02-20 23:51,1.11,51.52,220.00,10.35,0.00
NYC,2022-02-21 00:51,0.56,55.75,M,3.45,0.00
NYC,2022-02-21 01:51,0.56,55.75,250.00,9.20,0.00
NYC,2022-02-21 02:51,0.56,55.75,M,5.75,0.00
NYC,2022-02-21 03:51,0.56,57.93,220.00,5.75,0.00
NYC,2022-02-21 04:51,0.56,60.71,230.00,5.75,0.00
NYC,2022-02-21 05:51,1.11,60.83,M,M,0.00
NYC,2022-02-21 06:51,1.11,60.83,M,3.45,0.00
NYC,2022-02-21 07:51,1.67,60.99,250.00,6.90,0.00
NYC,2022-02-21 08:51,2.78,59.24,M,3.45,0.00
NYC,2022-02-21 09:51,3.89,52.30,M,3.45,0.00
NYC,2022-02-21 10:51,6.67,42.95,290.00,3.45,0.00
NYC,2022-02-21 11:51,8.89,37.06,300.00,3.45,0.00
NYC,2022-02-21 12:51,10.56,33.01,150.00,4.60,0.00
NYC,2022-02-21 13:51,12.22,28.33,150.00,3.45,0.00
NYC,2022-02-21 14:51,12.22,28.33,160.00,4.60,0.00
NYC,2022-02-21 15:51,10.56,38.99,M,4.60,0.00
NYC,2022-02-21 16:51,8.89,40.29,M,4.60,0.00
NYC,2022-02-21 17:51,8.33,41.99,150.00,5.75,0.00
NYC,2022-02-21 18:51,7.78,43.44,M,4.60,0.00
NYC,2022-02-21 19:51,7.78,47.20,130.00,4.60,0.00
NYC,2022-02-21 20:51,7.22,57.50,M,4.60,0.00
NYC,2022-02-21 21:51,6.67,67.41,130.00,4.60,0.00
NYC,2022-02-21 22:51,5.56,76.04,50.00,3.45,0.00
NYC,2022-02-21 23:51,5.56,78.80,0.00,0.00,0.00
NYC,2022-02-22 00:51,4.44,85.81,80.00,4.60,0.00
NYC,2022-02-22 01:51,3.89,85.76,50.00,5.75,0.00
NYC,2022-02-22 02:51,3.89,85.76,70.00,3.45,0.00
NYC,2022-02-22 03:51,3.33,89.53,70.00,4.60,0.00
NYC,2022-02-22 04:51,3.33,85.69,50.00,4.60,0.00
NYC,2022-02-22 05:33,3.33,89.53,60.00,5.75,0.00
NYC,2022-02-22 05:49,3.00,93.14,60.00,5.75,0.00
NYC,2022-02-22 05:51,3.33,89.53,60.00,5.75,0.00
NYC,2022-02-22 06:10,3.33,89.53,60.00,4.60,0.00
NYC,2022-02-22 06:30,3.33,89.53,0.00,0.00,0.00
NYC,2022-02-22 06:51,3.89,92.45,0.00,0.00,0.00
NYC,2022-02-22 06:58,3.89,92.45,M,3.45,0.00
NYC,2022-02-22 07:11,3.89,92.45,50.00,5.75,0.00
NYC,2022-02-22 07:22,3.89,92.45,50.00,6.90,0.00
NYC,2022-02-22 07:51,4.44,89.27,50.00,6.90,0.00
NYC,2022-02-22 08:51,4.44,92.48,110.00,4.60,0.00
NYC,2022-02-22 09:51,5.56,84.93,40.00,4.60,0.00
NYC,2022-02-22 10:42,7.78,79.13,110.00,5.75,0.00
NYC,2022-02-22 10:49,8.00,75.84,120.00,6.90,0.00
NYC,2022-02-22 10:51,7.78,79.13,110.00,8.05,0.00
NYC,2022-02-22 11:51,10.56,71.19,80.00,8.05,0.00
NYC,2022-02-22 12:07,10.56,71.19,M,3.45,0.00
NYC,2022-02-22 12:51,11.67,66.13,M,4.60,0.00
NYC,2022-02-22 13:51,11.67,73.89,140.00,3.45,T
NYC,2022-02-22 14:17,11.67,83.06,150.00,5.75,0.25
NYC,2022-02-22 14:19,11.67,83.06,140.00,5.75,0.25
NYC,2022-02-22 14:27,11.67,89.18,M,5.75,0.51
NYC,2022-02-22 14:49,12.00,93.60,150.00,4.60,1.02
NYC,2022-02-22 14:51,11.67,92.89,140.00,5.75,1.27
NYC,2022-02-22 15:01,11.67,92.89,140.00,5.75,T
NYC,2022-02-22 15:19,11.67,92.89,140.00,5.75,T
NYC,2022-02-22 15:51,12.78,86.66,160.00,6.90,T
NYC,2022-02-22 16:42,12.22,89.88,M,M,1.27
NYC,2022-02-22 16:49,12.00,93.60,160.00,10.35,1.52
NYC,2022-02-22 16:51,12.22,89.88,150.00,10.35,1.52
NYC,2022-02-22 17:51,11.67,92.89,160.00,11.50,1.78
NYC,2022-02-22 18:03,12.22,92.92,160.00,8.05,T
NYC,2022-02-22 18:49,12.00,93.60,M,5.75,1.27
NYC,2022-02-22 18:51,12.22,92.92,170.00,9.20,1.27
NYC,2022-02-22 19:51,12.78,89.59,M,4.60,0.76
NYC,2022-02-22 20:03,13.33,86.71,M,6.90,0.00
NYC,2022-02-22 20:27,13.89,86.77,170.00,12.65,0.00
NYC,2022-02-22 20:51,14.44,84.00,M,6.90,0.00
NYC,2022-02-22 20:59,14.44,80.67,M,4.60,0.00
NYC,2022-02-22 21:51,15.00,80.75,M,M,0.00
NYC,2022-02-22 22:39,15.00,80.75,M,6.90,0.00
NYC,2022-02-22 22:51,15.00,80.75,M,5.75,0.00
NYC,2022-02-22 23:51,16.11,77.72,200.00,9.20,0.00
NYC,2022-02-23 00:51,16.11,77.72,M,5.75,0.00
NYC,2022-02-23 01:51,16.11,77.72,210.00,12.65,0.00
NYC,2022-02-23 02:51,16.11,77.72,M,6.90,0.00
NYC,2022-02-23 03:51,16.11,80.61,230.00,10.35,0.00
NYC,2022-02-23 04:51,16.11,80.61,M,6.90,0.00
NYC,2022-02-23 05:51,16.11,77.72,210.00,5.75,0.00
NYC,2022-02-23 06:51,15.56,80.25,M,6.90,0.00
NYC,2022-02-23 07:51,15.56,77.65,M,6.90,0.00
NYC,2022-02-23 08:51,15.56,77.65,M,4.60,0.00
NYC,2022-02-23 09:51,16.11,75.20,M,3.45,0.00
NYC,2022-02-23 10:51,16.67,72.33,230.00,11.50,0.00
NYC,2022-02-23 11:51,16.67,72.33,M,4.60,0.00
NYC,2022-02-23 12:51,17.78,64.97,270.00,6.90,0.00
NYC,2022-02-23 13:51,18.89,50.10,M,M,0.00
NYC,2022-02-23 14:51,20.00,35.76,M,5.75,0.00
NYC,2022-02-23 15:51,18.33,32.97,270.00,12.65,0.00
NYC,2022-02-23 16:51,17.22,31.12,280.00,10.35,0.00
NYC,2022-02-23 17:51,15.56,32.99,M,6.90,0.00
NYC,2022-02-23 18:51,9.44,47.85,290.00,10.35,0.00
NYC,2022-02-23 19:51,6.11,50.98,M,6.90,0.00
NYC,2022-02-23 20:51,5.00,46.19,300.00,17.25,0.00
NYC,2022-02-23 21:51,3.33,46.08,M,5.75,0.00
NYC,2022-02-23 22:51,2.22,45.77,300.00,11.50,0.00
NYC,2022-02-23 23:51,1.67,45.22,M,M,0.00
NYC,2022-02-24 00:51,0.56,48.98,300.00,11.50,0.00
NYC,2022-02-24 01:51,0.56,47.10,M,5.75,0.00
NYC,2022-02-24 02:51,0.00,46.92,0.00,0.00,0.00
NYC,2022-02-24 03:51,-0.61,46.74,350.00,8.05,0.00
NYC,2022-02-24 04:51,-0.61,49.05,M,4.60,0.00
NYC,2022-02-24 05:51,-1.11,48.48,340.00,6.90,0.00
NYC,2022-02-24 06:51,-1.11,55.52,40.00,10.35,0.00
NYC,2022-02-24 07:51,-1.72,48.72,20.00,8.05,0.00
NYC,2022-02-24 08:51,-1.72,46.40,30.00,10.35,0.00
NYC,2022-02-24 09:51,-1.11,44.37,M,6.90,0.00
NYC,2022-02-24 10:51,-0.61,39.29,30.00,10.35,0.00
NYC,2022-02-24 11:51,-0.61,37.73,M,5.75,0.00
NYC,2022-02-24 12:51,0.00,34.34,30.00,11.50,0.00
NYC,2022-02-24 13:51,0.00,32.96,360.00,9.20,0.00
NYC,2022-02-24 14:51,0.56,32.85,30.00,8.05,0.00
NYC,2022-02-24 15:51,0.56,32.85,M,4.60,0.00
NYC,2022-02-24 16:51,0.56,32.85,60.00,8.05,0.00
NYC,2022-02-24 17:51,0.00,36.09,M,6.90,0.00
NYC,2022-02-24 18:51,0.00,39.31,80.00,5.75,0.00
NYC,2022-02-24 19:51,0.00,43.34,50.00,8.05,0.00
NYC,2022-02-24 20:51,0.00,40.92,60.00,11.50,0.00
NYC,2022-02-24 21:51,0.56,42.77,80.00,8.05,0.00
NYC,2022-02-24 22:51,0.00,42.96,M,5.75,0.00
NYC,2022-02-24 23:51,0.00,49.23,M,4.60,0.00
NYC,2022-02-25 00:51,-0.61,66.34,90.00,8.05,T
NYC,2022-02-25 01:27,-0.61,75.59,70.00,6.90,0.25
NYC,2022-02-25 01:51,-0.61,75.59,50.00,10.35,0.76
NYC,2022-02-25 01:59,-0.61,78.48,50.00,8.05,0.25
NYC,2022-02-25 02:42,-1.11,85.21,60.00,8.05,3.05
NYC,2022-02-25 02:51,-1.11,85.21,M,3.45,3.56
NYC,2022-02-25 03:02,-1.11,85.21,60.00,6.90,0.51
NYC,2022-02-25 03:13,-1.11,88.44,50.00,10.35,1.52
NYC,2022-02-25 03:19,-0.61,88.84,60.00,6.90,2.03
NYC,2022-02-25 03:27,-0.61,92.18,100.00,8.05,2.79
NYC,2022-02-25 03:51,0.00,92.22,M,4.60,3.30
NYC,2022-02-25 04:15,0.00,92.97,70.00,11.50,0.00
NYC,2022-02-25 04:25,0.00,92.22,90.00,8.05,1.52
NYC,2022-02-25 04:34,0.00,92.22,70.00,6.90,1.78
NYC,2022-02-25 04:46,0.00,92.97,60.00,8.05,2.03
NYC,2022-02-25 04:51,0.00,92.22,M,5.75,2.29
NYC,2022-02-25 05:02,0.00,92.22,60.00,8.05,0.51
NYC,2022-02-25 05:09,0.00,92.22,80.00,6.90,1.02
NYC,2022-02-25 05:18,0.00,92.22,M,5.75,1.52
NYC,2022-02-25 05:23,0.00,92.22,M,6.90,1.78
NYC,2022-02-25 05:49,0.00,92.97,60.00,8.05,1.78
NYC,2022-02-25 05:51,0.00,92.22,50.00,6.90,1.78
NYC,2022-02-25 06:00,0.00,95.65,60.00,9.20,0.25
NYC,2022-02-25 06:22,0.00,92.22,60.00,8.05,0.51
NYC,2022-02-25 06:49,0.00,92.97,60.00,9.20,0.76
NYC,2022-02-25 06:51,0.00,92.22,60.00,8.05,1.02
NYC,2022-02-25 07:07,0.00,92.22,50.00,10.35,0.25
NYC,2022-02-25 07:19,0.00,92.22,70.00,16.10,0.25
NYC,2022-02-25 07:36,0.00,92.22,60.00,12.65,0.51
NYC,2022-02-25 07:43,0.00,92.22,40.00,10.35,0.76
NYC,2022-02-25 07:49,0.00,92.97,60.00,12.65,1.02
NYC,2022-02-25 07:51,0.00,92.22,70.00,9.20,1.27
NYC,2022-02-25 08:02,0.00,92.22,60.00,12.65,T
NYC,2022-02-25 08:38,-0.61,92.18,70.00,12.65,0.25
NYC,2022-02-25 08:51,-0.61,92.18,70.00,9.20,1.02
NYC,2022-02-25 09:03,-0.61,92.18,50.00,9.20,0.76
NYC,2022-02-25 09:09,-0.61,92.18,60.00,11.50,1.02
NYC,2022-02-25 09:25,-0.61,92.18,70.00,11.50,1.78
NYC,2022-02-25 09:35,-0.61,92.18,70.00,8.05,2.54
NYC,2022-02-25 09:45,-1.00,100.00,60.00,9.20,3.56
NYC,2022-02-25 09:49,-1.00,100.00,60.00,12.65,3.56
NYC,2022-02-25 09:51,-0.61,96.41,60.00,11.50,3.56
NYC,2022-02-25 10:51,0.00,92.22,M,6.90,T
NYC,2022-02-25 11:51,0.00,95.65,M,3.45,T
NYC,2022-02-25 11:56,0.00,95.65,350.00,3.45,T
NYC,2022-02-25 12:23,0.00,95.65,280.00,3.45,T
NYC,2022-02-25 12:46,0.00,92.97,M,5.75,T
NYC,2022-02-25 12:51,0.00,95.65,280.00,4.60,T
NYC,2022-02-25 13:49,1.00,93.03,300.00,4.60,0.00
NYC,2022-02-25 13:51,1.11,92.29,300.00,3.45,0.00
NYC,2022-02-25 13:59,0.56,95.67,270.00,5.75,0.00
NYC,2022-02-25 14:49,3.00,86.69,M,5.75,T
NYC,2022-02-25 14:51,2.78,85.64,M,4.60,0.25
NYC,2022-02-25 15:15,3.89,82.08,280.00,11.50,0.00
NYC,2022-02-25 15:51,5.00,73.25,260.00,8.05,0.00
NYC,2022-02-25 16:22,4.44,76.44,270.00,10.35,T
NYC,2022-02-25 16:51,4.44,73.14,270.00,8.05,T
NYC,2022-02-25 17:51,3.33,52.13,310.00,9.20,0.00
NYC,2022-02-25 18:51,2.22,45.77,310.00,16.10,0.00
NYC,2022-02-25 19:51,0.56,51.37,M,6.90,0.00
NYC,2022-02-25 20:51,-0.61,49.05,300.00,12.65,0.00
NYC,2022-02-25 21:51,-1.72,50.70,M,M,0.00
NYC,2022-02-25 22:51,-2.78,50.17,300.00,13.80,0.00
NYC,2022-02-25 23:51,-3.28,52.07,300.00,10.35,0.00
NYC,2022-02-26 00:51,-3.89,54.50,300.00,9.20,0.00
NYC,2022-02-26 01:51,-3.89,52.36,310.00,10.35,0.00
NYC,2022-02-26 02:51,-4.39,56.59,350.00,8.05,0.00
NYC,2022-02-26 03:51,-4.39,54.36,360.00,8.05,0.00
NYC,2022-02-26 04:51,-4.39,54.36,0.00,0.00,0.00
NYC,2022-02-26 05:51,-4.39,51.98,M,6.90,0.00
NYC,2022-02-26 06:51,-4.39,54.36,M,5.75,0.00
NYC,2022-02-26 07:51,-3.89,54.50,M,6.90,0.00
NYC,2022-02-26 08:51,-3.28,52.07,M,6.90,0.00
NYC,2022-02-26 09:51,-2.78,50.17,M,M,0.00
NYC,2022-02-26 10:51,-1.72,44.58,300.00,9.20,0.00
NYC,2022-02-26 11:51,0.00,40.92,M,3.45,0.00
NYC,2022-02-26 12:51,1.11,39.65,310.00,9.20,0.00
NYC,2022-02-26 13:51,2.22,39.99,230.00,8.05,0.00
NYC,2022-02-26 14:51,2.22,39.99,M,5.75,0.00
NYC,2022-02-26 15:51,1.67,41.44,280.00,9.20,0.00
NYC,2022-02-26 16:14,1.67,43.49,M,4.60,0.00
NYC,2022-02-26 16:51,1.67,45.22,0.00,0.00,0.00
NYC,2022-02-26 17:51,1.67,43.49,280.00,8.05,0.00
NYC,2022-02-26 18:51,1.11,45.43,280.00,8.05,0.00
NYC,2022-02-26 19:51,1.11,45.43,280.00,6.90,0.00
NYC,2022-02-26 20:51,0.56,44.89,290.00,10.35,0.00
NYC,2022-02-26 21:51,0.00,46.92,M,4.60,0.00
NYC,2022-02-26 22:51,-0.61,49.05,270.00,9.20,0.00
NYC,2022-02-26 23:51,-0.61,51.47,270.00,8.05,0.00
NYC,2022-02-27 00:51,-0.61,49.05,M,5.75,0.00
NYC,2022-02-27 01:51,-1.11,53.38,250.00,8.05,0.00
NYC,2022-02-27 02:51,-1.11,53.38,M,5.75,0.00
NYC,2022-02-27 03:51,-1.72,55.83,240.00,8.05,0.00
NYC,2022-02-27 04:51,-1.72,58.06,M,5.75,0.00
NYC,2022-02-27 05:51,-1.72,58.06,240.00,11.50,0.00
NYC,2022-02-27 06:51,-2.22,63.19,240.00,9.20,0.00
NYC,2022-02-27 07:51,-1.11,55.52,250.00,8.05,0.00
NYC,2022-02-27 08:51,-0.61,56.14,230.00,8.05,0.00
NYC,2022-02-27 09:51,1.11,49.55,M,6.90,0.00
NYC,2022-02-27 10:51,3.33,40.49,M,4.60,0.00
NYC,2022-02-27 11:51,4.44,32.70,240.00,13.80,0.00
NYC,2022-02-27 12:51,6.11,31.94,M,6.90,0.00
NYC,2022-02-27 13:51,7.22,28.20,230.00,14.95,0.00
NYC,2022-02-27 14:51,8.33,25.01,260.00,16.10,0.00
NYC,2022-02-27 15:51,8.33,26.25,270.00,9.20,0.00
NYC,2022-02-27 16:51,8.33,27.54,M,6.90,0.00
NYC,2022-02-27 17:51,7.78,28.49,270.00,8.05,0.00
NYC,2022-02-27 18:51,7.78,29.63,270.00,11.50,0.00
NYC,2022-02-27 19:51,6.67,31.85,300.00,11.50,0.00
NYC,2022-02-27 20:51,5.00,40.83,300.00,14.95,0.00
NYC,2022-02-27 21:51,3.89,33.86,300.00,11.50,0.00
NYC,2022-02-27 22:51,2.22,47.58,350.00,12.65,0.00
NYC,2022-02-27 23:51,0.56,55.75,300.00,12.65,0.00
NYC,2022-02-28 00:51,0.56,53.40,M,5.75,0.00
NYC,2022-02-28 01:51,0.00,46.92,300.00,8.05,0.00
NYC,2022-02-28 02:51,-0.61,46.74,300.00,12.65,0.00
NYC,2022-02-28 03:51,-1.11,42.62,M,6.90,0.00
NYC,2022-02-28 04:51,-1.72,40.93,290.00,3.45,0.00
NYC,2022-02-28 05:51,-2.22,35.07,M,6.90,0.00
NYC,2022-02-28 06:51,-2.78,38.44,M,M,0.00
NYC,2022-02-28 07:51,-3.28,37.93,M,4.60,0.00
NYC,2022-02-28 08:51,-2.78,33.32,320.00,10.35,0.00
NYC,2022-02-28 09:51,-2.22,30.66,M,6.90,0.00
NYC,2022-02-28 10:51,-1.72,28.20,290.00,8.05,0.00
NYC,2022-02-28 11:51,-0.61,23.66,310.00,9.20,0.00
NYC,2022-02-28 12:51,0.00,22.63,M,6.90,0.00
NYC,2022-02-28 13:51,1.11,22.00,310.00,8.05,0.00
NYC,2022-02-28 14:51,1.11,20.88,M,5.75,0.00
NYC,2022-02-28 15:51,1.67,19.15,300.00,6.90,0.00
NYC,2022-02-28 16:51,1.67,21.05,0.00,0.00,0.00
NYC,2022-02-28 17:51,1.11,20.88,M,4.60,0.00
NYC,2022-02-28 18:51,0.56,21.65,340.00,3.45,0.00
NYC,2022-02-28 19:51,0.56,22.80,0.00,0.00,0.00
NYC,2022-02-28 20:51,-0.61,29.89,0.00,0.00,0.00
NYC,2022-02-28 21:51,-0.61,31.16,50.00,3.45,0.00
NYC,2022-02-28 22:51,-0.61,28.41,60.00,6.90,0.00
NYC,2022-02-28 23:51,0.00,28.59,90.00,5.75,0.00
NYC,2022-03-01 00:51,0.00,26.06,80.00,5.75,0.00
NYC,2022-03-01 01:51,0.00,27.17,0.00,0.00,0.00
NYC,2022-03-01 02:51,0.00,28.59,120.00,3.45,0.00
NYC,2022-03-01 03:51,0.56,35.96,M,3.45,0.00
NYC,2022-03-01 04:51,0.56,42.77,160.00,4.60,0.00
NYC,2022-03-01 05:51,1.11,45.43,130.00,4.60,0.00
NYC,2022-03-01 06:51,2.22,43.64,140.00,4.60,0.00
NYC,2022-03-01 07:51,2.78,43.99,M,6.90,0.00
NYC,2022-03-01 08:51,3.33,44.14,210.00,8.05,0.00
NYC,2022-03-01 09:51,3.89,44.14,M,4.60,0.00
NYC,2022-03-01 10:51,4.44,48.21,180.00,9.20,0.00
NYC,2022-03-01 11:51,5.00,50.67,170.00,8.05,0.00
NYC,2022-03-01 12:51,5.56,50.42,M,6.90,0.00
NYC,2022-03-01 13:51,6.11,55.14,160.00,14.95,0.00
NYC,2022-03-01 14:51,6.67,59.50,M,3.45,0.00
NYC,2022-03-01 15:51,7.22,62.83,160.00,6.90,0.00
